log_timestamp_utc,event_type,frame_seq_recv,rssi_dbm,notes,packet_type_recv_hex,data_len_byte_value,payload_len_on_wire,ack_seq_sent,ack_type_sent_hex,is_decoded_ts_valid,calculated_latency_ms,decoded_ts,decoded_accel_ax,decoded_accel_ay,decoded_accel_az,decoded_gyro_gx,decoded_gyro_gy,decoded_gyro_gz,decoded_angle_roll,decoded_angle_pitch,decoded_angle_yaw,decoded_gps_lat,decoded_gps_lon,decoded_gps_altitude
2025-06-23T05:56:39.329+00:00Z,DATA_FRAME_RECV,45,-103,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T05:56:39.340+00:00Z,DATA_ACK_SENT,,,,,,,45,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:56:39.341+00:00Z,DECODE_SUCCESS_DUMMY,45,-103,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T05:56:42.671+00:00Z,CTRL_PKT_RECV,46,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:56:42.684+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,46,0x55,,,,,,,,,,,,,,,
2025-06-23T05:56:49.691+00:00Z,CTRL_PKT_RECV,48,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:56:49.704+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,48,0x55,,,,,,,,,,,,,,,
2025-06-23T05:56:52.901+00:00Z,DATA_FRAME_RECV,48,-103,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T05:56:52.912+00:00Z,DATA_ACK_SENT,,,,,,,48,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:56:52.913+00:00Z,DECODE_SUCCESS_DUMMY,48,-103,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T05:56:56.244+00:00Z,CTRL_PKT_RECV,49,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:56:56.256+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,49,0x55,,,,,,,,,,,,,,,
2025-06-23T05:57:03.266+00:00Z,CTRL_PKT_RECV,51,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:57:03.276+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,51,0x55,,,,,,,,,,,,,,,
2025-06-23T05:57:06.477+00:00Z,DATA_FRAME_RECV,51,-103,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T05:57:06.488+00:00Z,DATA_ACK_SENT,,,,,,,51,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:57:06.490+00:00Z,DECODE_SUCCESS_DUMMY,51,-103,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T05:57:09.819+00:00Z,CTRL_PKT_RECV,52,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:57:09.832+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,52,0x55,,,,,,,,,,,,,,,
2025-06-23T05:57:16.839+00:00Z,CTRL_PKT_RECV,54,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:57:16.852+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,54,0x55,,,,,,,,,,,,,,,
2025-06-23T05:57:20.049+00:00Z,DATA_FRAME_RECV,54,-103,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T05:57:20.060+00:00Z,DATA_ACK_SENT,,,,,,,54,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:57:20.062+00:00Z,DECODE_SUCCESS_DUMMY,54,-103,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T05:57:23.392+00:00Z,CTRL_PKT_RECV,55,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:57:23.404+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,55,0x55,,,,,,,,,,,,,,,
2025-06-23T05:57:30.414+00:00Z,CTRL_PKT_RECV,57,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:57:30.424+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,57,0x55,,,,,,,,,,,,,,,
2025-06-23T05:57:33.625+00:00Z,DATA_FRAME_RECV,57,-102,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T05:57:33.636+00:00Z,DATA_ACK_SENT,,,,,,,57,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:57:33.637+00:00Z,DECODE_SUCCESS_DUMMY,57,-102,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T05:57:36.967+00:00Z,CTRL_PKT_RECV,58,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:57:36.980+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,58,0x55,,,,,,,,,,,,,,,
2025-06-23T05:57:43.987+00:00Z,CTRL_PKT_RECV,60,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:57:44.000+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,60,0x55,,,,,,,,,,,,,,,
2025-06-23T05:57:47.197+00:00Z,DATA_FRAME_RECV,60,-103,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T05:57:47.208+00:00Z,DATA_ACK_SENT,,,,,,,60,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:57:47.209+00:00Z,DECODE_SUCCESS_DUMMY,60,-103,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T05:57:50.539+00:00Z,CTRL_PKT_RECV,61,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:57:50.552+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,61,0x55,,,,,,,,,,,,,,,
2025-06-23T05:57:57.558+00:00Z,CTRL_PKT_RECV,63,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:57:57.568+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,63,0x55,,,,,,,,,,,,,,,
2025-06-23T05:58:00.769+00:00Z,DATA_FRAME_RECV,63,-103,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T05:58:00.780+00:00Z,DATA_ACK_SENT,,,,,,,63,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:58:00.781+00:00Z,DECODE_SUCCESS_DUMMY,63,-103,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T05:58:04.111+00:00Z,CTRL_PKT_RECV,64,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:58:04.123+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,64,0x55,,,,,,,,,,,,,,,
2025-06-23T05:58:11.126+00:00Z,CTRL_PKT_RECV,66,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:58:11.136+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,66,0x55,,,,,,,,,,,,,,,
2025-06-23T05:58:14.336+00:00Z,DATA_FRAME_RECV,66,-103,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T05:58:14.348+00:00Z,DATA_ACK_SENT,,,,,,,66,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:58:14.349+00:00Z,DECODE_SUCCESS_DUMMY,66,-103,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T05:58:17.678+00:00Z,CTRL_PKT_RECV,67,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:58:17.688+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,67,0x55,,,,,,,,,,,,,,,
2025-06-23T05:58:24.698+00:00Z,CTRL_PKT_RECV,69,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:58:24.708+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,69,0x55,,,,,,,,,,,,,,,
2025-06-23T05:58:27.909+00:00Z,DATA_FRAME_RECV,69,-102,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T05:58:27.920+00:00Z,DATA_ACK_SENT,,,,,,,69,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:58:27.921+00:00Z,DECODE_SUCCESS_DUMMY,69,-102,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T05:58:31.251+00:00Z,CTRL_PKT_RECV,70,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:58:31.263+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,70,0x55,,,,,,,,,,,,,,,
2025-06-23T05:58:38.270+00:00Z,CTRL_PKT_RECV,72,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:58:38.280+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,72,0x55,,,,,,,,,,,,,,,
2025-06-23T05:58:41.481+00:00Z,DATA_FRAME_RECV,72,-103,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T05:58:41.492+00:00Z,DATA_ACK_SENT,,,,,,,72,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:58:41.493+00:00Z,DECODE_SUCCESS_DUMMY,72,-103,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T05:58:44.825+00:00Z,CTRL_PKT_RECV,73,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:58:44.836+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,73,0x55,,,,,,,,,,,,,,,
2025-06-23T05:58:51.846+00:00Z,CTRL_PKT_RECV,75,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:58:51.856+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,75,0x55,,,,,,,,,,,,,,,
2025-06-23T05:58:55.057+00:00Z,DATA_FRAME_RECV,75,-102,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T05:58:55.068+00:00Z,DATA_ACK_SENT,,,,,,,75,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:58:55.069+00:00Z,DECODE_SUCCESS_DUMMY,75,-102,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T05:58:58.398+00:00Z,CTRL_PKT_RECV,76,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:58:58.408+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,76,0x55,,,,,,,,,,,,,,,
2025-06-23T05:59:05.418+00:00Z,CTRL_PKT_RECV,78,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:59:05.428+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,78,0x55,,,,,,,,,,,,,,,
2025-06-23T05:59:08.629+00:00Z,DATA_FRAME_RECV,78,-103,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T05:59:08.640+00:00Z,DATA_ACK_SENT,,,,,,,78,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:59:08.641+00:00Z,DECODE_SUCCESS_DUMMY,78,-103,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T05:59:11.970+00:00Z,CTRL_PKT_RECV,79,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:59:11.980+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,79,0x55,,,,,,,,,,,,,,,
2025-06-23T05:59:18.990+00:00Z,CTRL_PKT_RECV,81,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:59:19.000+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,81,0x55,,,,,,,,,,,,,,,
2025-06-23T05:59:22.201+00:00Z,DATA_FRAME_RECV,81,-103,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T05:59:22.212+00:00Z,DATA_ACK_SENT,,,,,,,81,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:59:22.213+00:00Z,DECODE_SUCCESS_DUMMY,81,-103,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T05:59:25.543+00:00Z,CTRL_PKT_RECV,82,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:59:25.556+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,82,0x55,,,,,,,,,,,,,,,
2025-06-23T05:59:32.563+00:00Z,CTRL_PKT_RECV,84,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:59:32.576+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,84,0x55,,,,,,,,,,,,,,,
2025-06-23T05:59:35.773+00:00Z,DATA_FRAME_RECV,84,-102,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T05:59:35.784+00:00Z,DATA_ACK_SENT,,,,,,,84,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:59:35.785+00:00Z,DECODE_SUCCESS_DUMMY,84,-102,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T05:59:39.115+00:00Z,CTRL_PKT_RECV,85,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:59:39.128+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,85,0x55,,,,,,,,,,,,,,,
2025-06-23T05:59:46.138+00:00Z,CTRL_PKT_RECV,87,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:59:46.148+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,87,0x55,,,,,,,,,,,,,,,
2025-06-23T05:59:49.348+00:00Z,DATA_FRAME_RECV,87,-103,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T05:59:49.360+00:00Z,DATA_ACK_SENT,,,,,,,87,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:59:49.361+00:00Z,DECODE_SUCCESS_DUMMY,87,-103,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T05:59:52.691+00:00Z,CTRL_PKT_RECV,88,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:59:52.704+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,88,0x55,,,,,,,,,,,,,,,
2025-06-23T05:59:59.706+00:00Z,CTRL_PKT_RECV,90,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:59:59.716+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,90,0x55,,,,,,,,,,,,,,,
2025-06-23T06:00:02.917+00:00Z,DATA_FRAME_RECV,90,-103,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T06:00:02.928+00:00Z,DATA_ACK_SENT,,,,,,,90,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:00:02.930+00:00Z,DECODE_SUCCESS_DUMMY,90,-103,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:00:06.258+00:00Z,CTRL_PKT_RECV,91,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:00:06.268+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,91,0x55,,,,,,,,,,,,,,,
2025-06-23T06:00:13.273+00:00Z,CTRL_PKT_RECV,93,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:00:13.284+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,93,0x55,,,,,,,,,,,,,,,
2025-06-23T06:00:16.484+00:00Z,DATA_FRAME_RECV,93,-103,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T06:00:16.496+00:00Z,DATA_ACK_SENT,,,,,,,93,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:00:16.497+00:00Z,DECODE_SUCCESS_DUMMY,93,-103,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:00:19.826+00:00Z,CTRL_PKT_RECV,94,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:00:19.840+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,94,0x55,,,,,,,,,,,,,,,
2025-06-23T06:00:26.846+00:00Z,CTRL_PKT_RECV,96,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:00:26.856+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,96,0x55,,,,,,,,,,,,,,,
2025-06-23T06:00:30.056+00:00Z,DATA_FRAME_RECV,96,-102,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T06:00:30.068+00:00Z,DATA_ACK_SENT,,,,,,,96,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:00:30.069+00:00Z,DECODE_SUCCESS_DUMMY,96,-102,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:00:33.398+00:00Z,CTRL_PKT_RECV,97,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:00:33.408+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,97,0x55,,,,,,,,,,,,,,,
2025-06-23T06:00:40.418+00:00Z,CTRL_PKT_RECV,99,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:00:40.428+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,99,0x55,,,,,,,,,,,,,,,
2025-06-23T06:00:43.628+00:00Z,DATA_FRAME_RECV,99,-103,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T06:00:43.640+00:00Z,DATA_ACK_SENT,,,,,,,99,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:00:43.642+00:00Z,DECODE_SUCCESS_DUMMY,99,-103,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:00:46.970+00:00Z,CTRL_PKT_RECV,100,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:00:46.980+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,100,0x55,,,,,,,,,,,,,,,
2025-06-23T06:00:53.990+00:00Z,CTRL_PKT_RECV,102,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:00:54.000+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,102,0x55,,,,,,,,,,,,,,,
2025-06-23T06:00:57.200+00:00Z,DATA_FRAME_RECV,102,-103,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T06:00:57.212+00:00Z,DATA_ACK_SENT,,,,,,,102,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:00:57.214+00:00Z,DECODE_SUCCESS_DUMMY,102,-103,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:01:02.363+00:00Z,CTRL_PKT_RECV,103,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:01:02.376+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,103,0x55,,,,,,,,,,,,,,,
2025-06-23T06:01:05.574+00:00Z,DATA_FRAME_RECV,103,-103,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T06:01:05.584+00:00Z,DATA_ACK_SENT,,,,,,,103,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:01:05.586+00:00Z,DECODE_SUCCESS_DUMMY,103,-103,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:01:08.916+00:00Z,CTRL_PKT_RECV,104,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:01:08.928+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,104,0x55,,,,,,,,,,,,,,,
2025-06-23T06:01:15.938+00:00Z,CTRL_PKT_RECV,106,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:01:15.948+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,106,0x55,,,,,,,,,,,,,,,
2025-06-23T06:01:19.148+00:00Z,DATA_FRAME_RECV,106,-103,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T06:01:19.160+00:00Z,DATA_ACK_SENT,,,,,,,106,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:01:19.161+00:00Z,DECODE_SUCCESS_DUMMY,106,-103,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:01:22.490+00:00Z,CTRL_PKT_RECV,107,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:01:22.500+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,107,0x55,,,,,,,,,,,,,,,
2025-06-23T06:01:29.510+00:00Z,CTRL_PKT_RECV,109,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:01:29.520+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,109,0x55,,,,,,,,,,,,,,,
2025-06-23T06:01:32.720+00:00Z,DATA_FRAME_RECV,109,-103,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T06:01:32.732+00:00Z,DATA_ACK_SENT,,,,,,,109,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:01:32.733+00:00Z,DECODE_SUCCESS_DUMMY,109,-103,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:01:36.062+00:00Z,CTRL_PKT_RECV,110,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:01:36.072+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,110,0x55,,,,,,,,,,,,,,,
2025-06-23T06:01:43.082+00:00Z,CTRL_PKT_RECV,112,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:01:43.092+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,112,0x55,,,,,,,,,,,,,,,
2025-06-23T06:01:46.292+00:00Z,DATA_FRAME_RECV,112,-103,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T06:01:46.304+00:00Z,DATA_ACK_SENT,,,,,,,112,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:01:46.305+00:00Z,DECODE_SUCCESS_DUMMY,112,-103,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:01:51.458+00:00Z,CTRL_PKT_RECV,113,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:01:51.468+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,113,0x55,,,,,,,,,,,,,,,
2025-06-23T06:01:54.669+00:00Z,DATA_FRAME_RECV,113,-103,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T06:01:54.680+00:00Z,DATA_ACK_SENT,,,,,,,113,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:01:54.681+00:00Z,DECODE_SUCCESS_DUMMY,113,-103,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:01:58.011+00:00Z,CTRL_PKT_RECV,114,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:01:58.024+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,114,0x55,,,,,,,,,,,,,,,
2025-06-23T06:02:05.029+00:00Z,CTRL_PKT_RECV,116,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:02:05.040+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,116,0x55,,,,,,,,,,,,,,,
2025-06-23T06:02:08.240+00:00Z,DATA_FRAME_RECV,116,-103,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T06:02:08.252+00:00Z,DATA_ACK_SENT,,,,,,,116,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:02:08.253+00:00Z,DECODE_SUCCESS_DUMMY,116,-103,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:02:11.582+00:00Z,CTRL_PKT_RECV,117,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:02:11.592+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,117,0x55,,,,,,,,,,,,,,,
2025-06-23T06:02:18.597+00:00Z,CTRL_PKT_RECV,119,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:02:18.608+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,119,0x55,,,,,,,,,,,,,,,
2025-06-23T06:02:21.807+00:00Z,DATA_FRAME_RECV,119,-102,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T06:02:21.820+00:00Z,DATA_ACK_SENT,,,,,,,119,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:02:21.821+00:00Z,DECODE_SUCCESS_DUMMY,119,-102,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:02:25.149+00:00Z,CTRL_PKT_RECV,120,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:02:25.160+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,120,0x55,,,,,,,,,,,,,,,
2025-06-23T06:02:32.169+00:00Z,CTRL_PKT_RECV,122,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:02:32.180+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,122,0x55,,,,,,,,,,,,,,,
2025-06-23T06:02:35.380+00:00Z,DATA_FRAME_RECV,122,-103,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T06:02:35.392+00:00Z,DATA_ACK_SENT,,,,,,,122,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:02:35.393+00:00Z,DECODE_SUCCESS_DUMMY,122,-103,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:02:40.547+00:00Z,CTRL_PKT_RECV,123,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:02:40.560+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,123,0x55,,,,,,,,,,,,,,,
2025-06-23T06:02:43.757+00:00Z,DATA_FRAME_RECV,123,-103,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T06:02:43.768+00:00Z,DATA_ACK_SENT,,,,,,,123,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:02:43.769+00:00Z,DECODE_SUCCESS_DUMMY,123,-103,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:02:47.099+00:00Z,CTRL_PKT_RECV,124,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:02:47.112+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,124,0x55,,,,,,,,,,,,,,,
2025-06-23T06:02:54.117+00:00Z,CTRL_PKT_RECV,126,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:02:54.128+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,126,0x55,,,,,,,,,,,,,,,
2025-06-23T06:02:57.328+00:00Z,DATA_FRAME_RECV,126,-103,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T06:02:57.340+00:00Z,DATA_ACK_SENT,,,,,,,126,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:02:57.341+00:00Z,DECODE_SUCCESS_DUMMY,126,-103,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:03:00.670+00:00Z,CTRL_PKT_RECV,127,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:03:00.680+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,127,0x55,,,,,,,,,,,,,,,
2025-06-23T06:03:07.689+00:00Z,CTRL_PKT_RECV,129,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:03:07.700+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,129,0x55,,,,,,,,,,,,,,,
2025-06-23T06:03:10.900+00:00Z,DATA_FRAME_RECV,129,-103,,,25,24,,,,,,,,,,,,,,,,,
2025-06-23T06:03:10.912+00:00Z,DATA_ACK_SENT,,,,,,,129,0xaa,,,,,,,,,,,,,,,
2025-06-23T06:03:10.914+00:00Z,DECODE_SUCCESS_DUMMY,129,-103,"type: dummy, size: 24",,,,,,,,,,,,,,,,,,,,
2025-06-23T06:03:14.241+00:00Z,CTRL_PKT_RECV,130,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:03:14.252+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,130,0x55,,,,,,,,,,,,,,,
2025-06-23T06:03:21.261+00:00Z,CTRL_PKT_RECV,132,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T06:03:21.272+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,132,0x55,,,,,,,,,,,,,,,
2025-06-23T06:03:24.472+00:00Z,DATA_FRAME_RECV,132,-103,,,25,24,,,,,,,,,,,,,,,,,
